TR:MCF7:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:INSULIN,TR:NRG1,TR:SERUM,TR:AKT_pT308i,TR:MEK1_pS217_S221i,DV:4EBP1_pS65,DV:AKT_pS473,DV:AKT_pT308,DV:BAD_pS112,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PKC-alpha_pS657,DV:Rb_pS807_S811,DV:Src_pY416,DV:STAT3_pY705,DA:4EBP1_pS65,DA:AKT_pS473,DA:AKT_pT308,DA:BAD_pS112,DA:c-JUN_pS73,DA:c-Met_pY1235,DA:c-Raf_pS338,DA:EGFR_pY992,DA:ER-alpha_pS118,DA:GSK3-alpha-beta_pS21_S9,DA:GSK3-alpha-beta_pS9,DA:HER2_pY1248,DA:JNK_pT183_pT185,DA:MAPK_pT202_Y204,DA:MEK1_pS217_S221,DA:mTOR_pS2448,DA:p70S6K_pT389,DA:p90RSK_pT359_S363,DA:PKC-alpha_pS657,DA:Rb_pS807_S811,DA:Src_pY416,DA:STAT3_pY705
1,0,0,0,0,0,0,0,0,0,0.7995557683,0.0126128703,0.0579973695,0.566803885,0.6725782113,0.9089349537,0.4500015996,0.5588829263,0.564185367,0.4134601157,0.5286582341,0.6507761826,0.4109298892,0.3768223012,0.2835708046,0.4670621412,0.1032118578,0.6602079514,0.7620577276,0.4597430201,0.7734911105,0.8518282621,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,1,0,0,0,0,0,0,0,0,0.7155306893,0.0158883757,0.0430244455,0.4955415667,0.5754154704,0.9131141391,0.4753912214,0.5785112283,0.6882808444,0.5693329946,0.5814573619,0.7712027043,0.5156281842,0.4092266165,0.2594325452,0.7895672974,0.1397337394,0.723369271,0.7721404184,0.5532301656,0.7521281475,0.8839603276,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,1,0,0,0,0,0,0.7052034236,0.1339979149,0.1569463029,0.5226354364,0.5760201036,0.9356963066,0.4363609234,0.5609011463,0.6734684094,0.7950795457,0.7784343901,0.7665260985,0.5013121531,0.4660438952,0.2322696576,0.8674716302,0.3005912734,0.7713506958,0.8739853735,0.6181117812,0.857969046,0.8565148902,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,1,0,0,0,0,0,0,0,1,0.69974737,0.0940964147,0.1278464958,0.4903299103,0.5948866682,0.860594956,0.3818572082,0.4941189895,0.6109812582,0.5260113827,0.599209053,0.7980069654,0.4968339213,0.0784005851,0.19535936,0.7706473451,0.1407938307,0.6038069771,0.7969468934,0.5693241941,0.7972138441,0.8216268122,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,1,0,0,0,0,1,0.7992683454,0.4430896447,0.6719070969,0.4911202625,0.5793435024,0.897851416,0.5510147033,0.5210893113,0.6360362596,0.6909463689,0.7481245973,0.7255422202,0.4712435552,0.0997509405,0.251901155,0.7969158223,0.2896412448,0.6514008623,0.8385553097,0.5834398709,0.8139164831,0.8370555944,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,1,0,0,0,0,0,0,0,0.6726197924,0.0118682403,0.0417509585,0.4818369243,0.5947243099,0.9634020396,0.3444187778,0.618442944,0.727165032,0.5135987136,0.5796406946,0.7641589724,0.4654608058,0.306325139,0.1913872618,0.7953223065,0.148114433,0.6334071063,0.8214972976,0.5358419928,0.7350642524,0.8628820256,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,1,0,0,0,0.7098852013,0.145448196,0.170639233,0.6426132793,0.5758143976,0.8866556854,0.4913082203,0.517919277,0.7464038738,0.7929611835,0.8059842317,0.8053905159,0.5188649217,0.7554347961,0.4124500243,0.8641627383,0.3858550655,0.8677739164,0.7533917317,0.6310848572,0.7608571554,0.8438522651,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,1,0,0,0,0,0,0,1,0.7722903428,0.3864476667,0.5108276526,0.5229637521,0.5113406281,0.8317089382,0.585468971,0.5429341151,0.6199606419,0.7114146566,0.7651578806,0.8433858833,0.6449934325,0.1538446824,0.6806941367,0.7530224804,0.2576176494,0.6202710436,0.7066132674,0.5321774133,0.6902371173,0.8416755372,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,1,0,0,1,0.6918503843,0.4396835969,0.639942529,0.4719365677,0.5663175557,0.8765412067,0.5704615924,0.5554373045,0.6099802874,0.7816874093,0.8127454411,0.9129574206,0.56850331,0.1182137036,0.4054932708,0.8489801652,0.2555140256,0.6360649473,0.7597094809,0.5630294865,0.7982030605,0.8092960506,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,1,0,0,0,0,0,0,0,0,0.6887579467,0.0216596303,0.0503268331,0.5322351046,0.5573832404,0.8799395106,0.3821908367,0.4860182163,0.6878670416,0.557158978,0.6441986161,0.7801533529,0.450343344,0.5381883717,0.2660359564,0.7837037907,0.1680675245,0.6372157263,0.76677518,0.5986266524,0.7311315154,0.783305262,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,1,0,0,0,0,0,0.7175026111,0.1205115054,0.1353280298,0.5710861469,0.5501770225,0.8445901174,0.3673605232,0.4551431007,0.6296390433,0.8266451772,0.7374975926,0.7703661971,0.4184266974,0.4752590016,0.2228707904,0.7335046851,0.3706313167,0.6988380324,0.7298156976,0.7544993153,0.6926644407,0.7628111526,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,1,0,0,0,0,0,0,0,0.7518088452,0.0836140095,0.2008485628,0.7364527012,0.6909825285,0.8682271675,0.5012288616,1,0.8147628999,0.7736690135,0.784020801,0.7128740894,0.5000859617,0.9597614467,0.6081354832,0.804851417,0.3600778141,0.8662050794,0.7327408159,0.6979058963,0.7020914467,0.8064592596,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,1,0,0,0,0.7895977982,0.1542428747,0.1693328079,0.698981866,0.5816457322,0.8836999099,0.3701279956,0.5303922561,0.7726130049,0.8111495259,0.834911581,0.7048558052,0.4361961452,0.7508765789,0.3983534659,0.5745618442,0.4528689457,0.8552462167,0.714914755,0.6429127832,0.7048359933,0.786675024,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,1,0,0,1,0,0.8000993147,0.2338154985,0.3081319673,0.5215385532,0.7353891017,0.8809316682,0.5850312326,0.5638748072,0.6802344894,0.6273671738,0.6707051152,0.6722672972,0.4438354341,0.4398565042,0.2492480833,0.8386126246,0.2757596649,0.6824157817,0.8259388886,0.5949840547,0.9085004866,0.8557330182,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,1,0,0,0,0,0,0,1,0,0.7051645827,0.1163255628,0.1688458359,0.480509874,0.6679856659,0.8323991625,0.5661512644,0.5439544126,0.6307066672,0.6883666829,0.701804052,0.7529857319,0.4394273908,0.5208754697,0.2907890458,0.7641178901,0.2298987111,0.730820831,0.9002413402,0.7934517873,0.8058184448,0.9174191695,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,1,0,0,0,0,0.8261183582,0.0203093056,0.0597436738,0.7361606011,0.7088776371,0.8418033949,0.4621381264,0.4934747905,0.5781843133,0.6709650822,0.7304796979,0.6435292413,0.4478405831,0.3512336496,0.222780022,0.6860517607,0.3610433084,0.6566626344,0.7764437735,0.6216516522,0.6741817134,0.8939279039,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,1,0,0,0,0,0,0,0,0,0.7316994758,0.0234914925,0.061700506,0.5450322214,0.6582484744,0.7855867835,0.4738720766,0.4664643691,0.612496975,0.6539707877,0.7460508671,0.6870864414,0.431568584,0.5151460662,0.2835577597,0.7822380691,0.2528877788,0.7334485202,0.8380614532,0.7979863158,0.6405367068,0.9238964737,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,1,0,0,0,1,0,0.8010978153,0.5905511644,0.7559928186,0.6494559512,0.7428655426,0.7879525002,0.6543903853,0.4391195815,0.6391912812,0.6918545853,0.7675976245,0.6930095081,0.4905967325,0.5479468764,0.2852868111,0.7539144938,0.45749246,0.7958086762,0.664272401,0.6234445918,0.7153595125,0.8168221985,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,1,0,0,0,0,0,1,0,0.825280092,0.2835942505,0.3636162249,0.5885510856,0.7202721397,0.7360758922,0.707966035,0.5307194076,0.6067513204,0.7951582976,0.8144512693,0.8256769196,0.4786996714,0.7233479821,0.4495232431,0.771017528,0.3624426558,0.9641492118,0.8044789101,0.8454623139,0.7574655311,0.9029624279,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,1,0,0,0,0,0,0.9193426453,0.0919042901,0.1246512299,0.7239098005,0.7409905941,0.80301868,0.4790817673,0.5331861686,0.6076362741,0.8627153521,0.846972661,0.7173323527,0.4836449529,0.4176205413,0.2313588794,0.6900942021,0.6099940786,0.6901310835,0.7105319977,0.6248788886,0.8395488501,0.8749081406,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,1,0,0,0,0,0,0,0,0.923333769,0.0554240937,0.0875469308,0.8513687311,0.7884053458,0.8073233715,0.6857089511,0.495354047,0.7680030684,0.8841353587,0.8641020532,0.6385228505,0.548400101,0.8785807371,0.5256898752,0.6940059935,0.6131954478,0.9503530365,0.7262999217,0.8315238897,0.707199666,0.8724850577,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,1,0,0,0,0,0,0,0.8353774335,0.105357942,0.1300313582,0.7395629024,0.6464515969,0.9208079792,0.5887488594,0.5009437814,0.817855887,0.8263600834,0.792407289,0.7608309966,0.5221739335,0.7704553037,0.4282813802,0.8858206,0.4799642009,0.8644426723,0.8712920775,0.7024976696,0.7228333267,0.8553398614,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,1,0,0,0.8279361681,0.0361637556,0.0592229456,0.6267212104,0.6772761746,0.9185248188,0.4542156238,0.5031497996,0.5915104284,0.7004176159,0.6504249664,0.6781178878,0.5732065842,0.3531474138,0.1803244441,0.8200792793,0.2746302693,0.7849142769,0.9469384447,0.5945758022,0.8194103706,0.8570050053,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,1,0,0,0,0,0,1,0.8567401332,0.4918958925,0.5970269444,0.6104038441,0.671204133,0.9526996534,0.7256165285,0.5225787454,0.6600755023,0.6216043888,0.7016080783,0.7228708901,0.5490305695,0.2088567351,0.6289666688,0.6727300551,0.2249821992,0.6451138834,0.8769590483,0.4925232031,0.7723282046,0.8589366219,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,1,0,1,0.7853356168,0.2857299944,0.3776622259,0.5745392501,0.6484745302,0.9477833391,0.5798769855,0.5636827495,0.5400337264,0.6245809993,0.6731047545,0.7041386836,0.583964983,0.112214616,0.2747834078,0.8335151235,0.2029006992,0.6441997056,0.8769708204,0.5335523272,0.6997428374,0.9182468156,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,1,0,0,0,0,0.7760362231,0.036313942,0.058379314,0.5981046714,0.6083062045,0.8667686712,0.5214820573,0.5133379972,0.6446856816,0.7271073604,0.7333825738,0.7097841028,0.4844402289,0.4560078871,0.2508209359,0.8566568692,0.3050578041,0.6734793846,0.8740835231,0.4929413305,0.8062132697,0.9082638954,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,0,0,0,0.7529460631,0.0140596575,0.0502723043,0.5642380335,0.6431928385,0.845163899,0.4680133616,0.5320346301,0.6395216915,0.5429586175,0.5659532314,0.6879170988,0.4406003211,0.4384817463,0.2473035601,0.6831125195,0.1421891509,0.6336943639,0.8152937182,0.4842256651,0.851337654,0.8207201911,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,1,0,0,0,1,0.8201864369,0.3038715831,0.4018923277,0.6004180891,0.6761389326,0.8351530946,0.4500501125,0.5522770995,0.6243257124,0.629044427,0.7266770919,0.7418821902,0.4869444734,0.094487215,0.2077164452,0.609784515,0.2835099386,0.6478358125,0.7765592571,0.4710302452,0.8185385859,0.8567125984,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,0,0,1,0.7621535036,0.1140752572,0.1512452,0.5508601651,0.6557194198,0.9102843782,0.417369092,0.5093156911,0.652742403,0.4913412707,0.5529499793,0.6688270332,0.4624298462,0.0831275762,0.1827956556,0.6146399281,0.1168994641,0.6378432522,0.8529955323,0.4789103774,0.8215069862,0.8562499446,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,1,0,0,0,0,0,0,0.9177702529,0.1279007406,0.1435612283,0.8072645697,0.6923916679,0.9108637895,0.6202788057,0.5360644465,0.8644297666,0.8363147289,0.8571260115,0.7756068876,0.5487642225,0.8001207187,0.5279398735,0.8178073967,0.4342123278,0.9147782154,0.8597023761,0.7626526434,0.7584832041,0.8507958045,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,1,0,0,0.9444526996,0.0298243646,0.0503432218,0.6934077513,0.6289711282,0.8528775781,0.5711750396,0.5216158526,0.5792451943,0.7492820862,0.7884940859,0.7984184314,0.5302276686,0.34323655,0.1825974717,0.8032826726,0.2969761945,0.6868006121,0.8664043902,0.6456018244,0.6875355572,0.8743921467,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,1,0,0,0,0,0.9148996205,0.0508091601,0.0798562024,0.6353472967,0.6560433922,0.8567064035,0.5156987983,0.5224544557,0.6088687076,0.6800540024,0.6981583845,0.7320635951,0.4697612123,0.4647747591,0.2859755976,0.7349292567,0.2902809466,0.6674294976,0.861657229,0.5177310509,0.7466890663,0.8711267243,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,0,0,0,0.7980923145,0.019108286,0.04963664,0.5602664479,0.587441019,0.8437882527,0.5795842381,0.5516599841,0.6420737553,0.6093856148,0.6233824387,0.7580999547,0.4144221068,0.3578320501,0.2416816726,0.7554972449,0.153950393,0.643584693,0.8992966712,0.5506452979,0.7469658487,0.890001829,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,1,0,0,0,0,1,0,0.8002210073,0.3409178743,0.422916874,0.681861822,0.7449830291,0.9073072983,0.6184712788,0.5639389716,0.6278262151,0.6538931688,0.6766123018,0.7057050761,0.5318536964,0.6984683294,0.461623418,0.8156481479,0.3098091546,0.7805420957,0.8704408335,0.6865529493,0.6995179139,0.8171404592,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,1,1,0,0.8612014228,0.2176621586,0.3098171342,0.6536109204,0.7843527334,0.859851781,0.4854927107,0.5628887064,0.4814032201,0.6733177787,0.7006960601,0.6742321867,0.5255212217,0.4840114401,0.257202999,0.5666625533,0.2868762415,0.702403234,0.7964133499,0.6090977633,0.6438175532,0.8642504141,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,1,0,0,0,0,0,0,0.7959558187,0.0804584236,0.1240316878,0.7582955344,0.8291475999,0.9043309053,0.6175184193,0.52750223,0.6069024388,0.7471865016,0.7573716522,0.7349791193,0.4784818258,0.6802537387,0.4962692194,0.6568594454,0.4389100214,0.8192273634,0.7752810927,0.6705963574,0.6838360441,0.8205888918,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,1,0,0,0.8524948899,0.043528631,0.0780406768,0.6748164119,0.796219818,0.8901537187,0.6309250601,0.5663722203,0.4831058528,0.7825913962,0.8277338042,0.7819521617,0.5664226214,0.4487851618,0.2279187856,0.7548131627,0.3545934215,0.7331250683,0.8218553356,0.6402865408,0.6186715977,0.8186347258,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,1,0,0.8500156637,0.7973102732,0.9155748628,0.7383667958,0.7562972265,0.8740796643,0.6453190607,0.5428406347,0.6227192785,0.8338372782,0.9386150454,0.7810741715,0.5099595887,0.6152012759,0.3376941931,0.9062651181,0.5837310598,0.8164710046,0.8293140586,0.733499047,0.731531768,0.8750189016,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,0,1,0,0.6953286114,0.0721127444,0.1192450269,0.4779738706,0.639400351,0.8800117074,0.4704007572,0.5864435552,0.6251768806,0.4804179996,0.554760329,0.6834334934,0.4480701322,0.4237394209,0.2765938622,0.6659756743,0.0987965979,0.6321511618,0.8062131965,0.5512461713,0.6400383254,0.8538769599,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,0,0,0.8715405178,0.2633552549,0.2790618895,0.8274248734,0.7108246904,0.8530766331,0.6288287611,0.5484942621,0.5964078565,0.9240020802,0.9248505947,0.7088872211,0.4755699194,0.5618114494,0.2715001634,0.8685691252,0.7019749157,0.8039733394,0.8159991633,0.6141578894,0.6374482781,0.7988128459,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,0,0,0,0.7415572716,0.0134756755,0.0619468786,0.4941198311,0.6296524337,0.8821856014,0.532265318,0.5629746029,0.6455477882,0.5451996419,0.5953555288,0.7141728211,0.4820029012,0.3520678108,0.2402741833,0.8145127321,0.1340719651,0.6361637639,0.8789493654,0.592942637,0.6904162298,0.8797547639,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,1,0,0,0,0,0,0,0,0,0.6942178424,0.0150324201,0.045606709,0.5616966894,0.646795114,0.84282057,0.3677055744,0.6853564296,0.6395314505,0.6042630707,0.6364084653,0.7389596826,0.4992340264,0.433975311,0.2340167655,0.6175070595,0.1986619667,0.7260867843,0.7446043737,0.5753592178,0.6627400954,0.8719062048,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,1,0,0,0,0,0,0.7783099652,0.1714847178,0.188492446,0.6942303559,0.6384893759,0.7963065597,0.4525088825,0.6461920546,0.650361666,0.923764178,0.9291996574,0.8095153963,0.486846166,0.4909415094,0.2290455995,0.7493804594,0.5765964054,0.7255951382,0.8147375573,0.6407351745,0.6546082271,0.8026885991,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,1,0,0,0,0,0,0,0,1,0.6702280332,0.170054302,0.2239985376,0.5107644297,0.62592661,0.803600075,0.3917917436,0.5967970454,0.6116031276,0.5466726504,0.6055447521,0.7315630314,0.4548462236,0.0856166041,0.2645006864,0.6466339682,0.1653003321,0.564368288,0.691261663,0.5089284593,0.6496172794,0.8539671412,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,1,0,0,0,0,1,0.7790714324,0.7175924773,0.86260527,0.6358358677,0.636543392,0.8889467064,0.5010472594,0.5850147455,0.63280507,0.7762360169,0.7839399083,0.7457145596,0.5006931186,0.1288026953,0.4042177463,0.6688449691,0.4375803199,0.5795540685,0.7100716031,0.5552069311,0.8017450909,0.833288483,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,1,0,0,0,0,0,0,0,0.6757366994,0.0151811417,0.0480640546,0.5414706217,0.6233969203,0.8809054174,0.3210134615,0.5982429192,0.6439927842,0.5145394075,0.5129682998,0.7186984397,0.4604801375,0.3614736903,0.2259811259,0.6562108415,0.1359295804,0.6163520867,0.7664318896,0.5314328134,0.7371228299,0.9064023132,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,0,0,0.7653917836,0.1355582865,0.1544729463,0.7301280138,0.6593050868,0.9151951192,0.4100465817,0.5316488627,0.6616161054,0.8700277143,0.8478783131,0.8061230439,0.5060719928,0.4887738846,0.2404483871,0.7532264787,0.6894650679,0.8229345552,0.7922513117,0.6648784014,0.7164580698,0.9546405434,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,1,0,0,0,0,0,0,1,0.8149459253,0.6512140091,0.8064133718,0.7427116072,0.8240218008,0.8233533931,0.6240222473,0.6153682494,0.5893445475,0.8012502008,0.7943069714,0.8184070738,1,0.2888602064,1,0.5864124219,0.4837409121,0.6063708084,0.72869197,0.5392184541,0.6910830857,0.8839753015,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,0,1,0.6905420813,0.7234468,0.8654005265,0.569724842,0.5979326341,0.8545799407,0.612237204,0.5727217087,0.61230817,0.8615169297,0.7916619886,1,0.6427903724,0.2029041871,0.558696676,0.8606340728,0.3796452011,0.6557023096,0.8201549574,0.7478172269,0.744877815,0.8475383307,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,1,0,0,0,0,0,0,0,0,0.746108597,0.0169388776,0.0428431002,0.5814003095,0.6135181205,0.8332979165,0.3182630611,0.6003462894,0.6188860184,0.5651959738,0.5980533668,0.7082557123,0.4159489898,0.3764145828,0.2066541171,0.6479228141,0.2227367147,0.6252032669,0.7045443188,0.6164253562,0.6640327178,0.8371246741,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,1,0,0,0,0,0,0.7386170427,0.1127162719,0.1231032028,0.6486507588,0.5922561715,0.8036682345,0.3216410138,0.5004808501,0.5921475016,0.8408851034,0.7762285223,0.7481079546,0.4378686102,0.4042242204,0.1998743433,0.7087180125,0.5153918234,0.6942862494,0.7408980727,0.8022558291,0.6559821144,0.7958781946,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,1,0,0,0,0,0,0,0,0.747820274,0.0357017958,0.0740439709,0.7672362157,0.6528700308,0.8723715139,0.540206506,0.4835397249,0.7120925303,0.7047195476,0.6597013373,0.6727974903,0.4120630294,0.6783069885,0.3207957618,0.79005649,0.4409969467,0.8229683366,0.8982387689,0.8437513743,0.7560944977,0.8867921633,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,0,0,0.7244672775,0.1272144932,0.154181793,0.6605296042,0.6232266267,0.8601602993,0.4566817722,0.4760039877,0.6511819376,0.8799951308,0.8041671352,0.7762923823,0.4171350737,0.3733261811,0.2167597816,0.8308429699,0.6262001703,0.7094888508,0.8634363871,0.9894115607,0.749001103,0.8926275111,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,1,0,0,1,0,0.9458358413,0.4147716567,0.5137767432,0.662587395,0.6507215216,0.814043634,0.4707193958,0.9289897392,0.6983071283,0.6663299034,0.7476118902,0.6479124134,0.4087274721,0.3026840423,0.204455158,0.6977449304,0.3226473642,0.6048049873,0.7243754013,0.6197008455,0.6996511441,0.8126853862,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,1,0,0,0,0,0,0,1,0,0.9284265748,0.1360623438,0.1896736315,0.6504728605,0.7505730842,0.8003251345,0.496498702,0.4917931281,0.6878228085,0.5557307102,0.6210844705,0.6364291252,0.4058530532,0.4163311031,0.2198738745,0.5978934563,0.2328309208,0.6775842584,0.6881680155,0.6638180841,0.6947052097,0.8434459001,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,1,0,0,0,0,0.9348191023,0.0709384792,0.0985565538,0.6852388578,0.6370033004,0.8362584989,0.6627223657,0.5206670712,0.6818665749,0.7512008054,0.8686934737,0.6771274569,0.4359665278,0.2625987457,0.1664194312,0.865418259,0.4401167685,0.6211044426,0.8186125418,0.6889320165,0.7571059531,0.8391404543,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,1,0,0,0,0,0,0,0,0,0.8535965242,0.0250017428,0.0688253195,0.6634979184,0.7490932858,0.8304328927,0.587222559,0.5164566429,0.6782991145,0.5621781829,0.6715601773,0.6522332557,0.4235525247,0.3913599965,0.2169627976,0.6992064685,0.2622604973,0.6736882167,0.7013362511,0.6449723347,0.7707873389,0.8263615328,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,1,0,0,0,1,0,0.863162876,0.8470591911,0.9282319429,0.7464510603,0.6702381627,0.8166396734,0.6877334837,0.5207750786,0.7477478877,0.8255804719,0.8933912521,0.7441696709,0.4361232074,0.4105919065,0.2134801111,0.9318051926,0.5432895821,0.6557028117,0.7437185555,0.7044613719,0.7395268715,0.8574839125,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,1,0,0,0,0,0,1,0,0.7930081424,0.2904765973,0.3323999473,0.8039016781,0.8031602513,0.791264907,0.6804823513,0.4718496144,0.7332065251,0.7510359823,0.8389466338,0.6888616121,0.4221774551,0.9186190129,0.4037982703,0.6980322673,0.4240367205,0.9204320771,0.670462061,0.7854925709,0.6834340249,0.8466890246,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,1,0,0,0,0,0,0.9131592053,0.1892582868,0.1787036045,0.7641212933,0.7082249775,0.8140680753,0.6010011667,0.4950395963,0.6819856649,0.8870673699,1,0.7717753957,0.4815636511,0.351562605,0.1886463079,0.8908358197,0.6497087606,0.6813635412,0.7583523183,0.7093140489,0.6783120354,0.824733159,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,1,0,0,0,0,0,0,0,0.8056217874,0.0592416515,0.0864218271,0.7787804026,0.8245565217,0.8355827027,0.9214456819,0.4854096879,0.7834569487,0.7672631236,0.8244469408,0.6777126732,0.443481657,0.7767966149,0.3980637226,0.863445942,0.5011845211,0.8787742289,0.8118198678,0.8093965653,0.7648591187,0.8869803711,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
